Vec2(0.82, 0.94) ; very near the middle
Vec2(0.71, 0.91) ; not very close to the center
Vec2(0.38, 0.48) ; kind of near the near end
Vec2(1.00, 1.16) ; not very far from the right edge
Vec2(0.64, 0.74) ; not at the middle
Vec2(0.18, 1.94) ; near the far end
Vec2(0.47, 0.19) ; sort of near the near edge
Vec2(0.67, 1.56) ; kind of near the right edge
Vec2(0.58, 0.42) ; not really far from the middle
Vec2(0.63, 1.25) ; not far from the middle
Vec2(0.59, 1.16) ; close to the middle
Vec2(0.56, 0.25) ; not far from the middle
Vec2(0.78, 1.05) ; not far from the middle
Vec2(0.95, 0.10) ; not far from the near edge
Vec2(0.66, 1.94) ; not far from the far end
Vec2(0.30, 1.44) ; really far from the center
Vec2(0.91, 1.25) ; quite far from the right side
Vec2(0.62, 0.88) ; kind of close to the middle
Vec2(0.29, 1.57) ; really far from the center
Vec2(0.82, 1.61) ; not nearly at the upper right corner
Vec2(0.04, 0.23) ; nearly at the left edge
Vec2(0.37, 1.90) ; near the middle
Vec2(0.49, 0.57) ; not really far from the middle
Vec2(0.13, 0.30) ; very far from the right edge
Vec2(0.67, 1.59) ; not far from the middle
Vec2(0.76, 1.03) ; near the middle
Vec2(0.72, 0.10) ; quite far from the near end
Vec2(0.63, 0.61) ; not very near the right side
Vec2(0.31, 1.28) ; not at the lower right corner
Vec2(0.45, 0.97) ; not far from the middle
Vec2(0.69, 0.62) ; really far from the left side
Vec2(0.19, 1.25) ; not far from the middle
Vec2(0.31, 1.06) ; not quite far from the middle
Vec2(0.69, 1.49) ; not at the far edge
Vec2(0.47, 1.08) ; somewhat near the middle
Vec2(0.40, 0.83) ; not far from the center
Vec2(0.62, 0.34) ; not far from the middle
Vec2(0.71, 0.86) ; kind of near the middle
Vec2(0.52, 0.79) ; kind of close to the middle
Vec2(0.76, 0.09) ; nearly at the lower right corner
Vec2(0.46, 1.50) ; near the middle
Vec2(0.17, 1.09) ; very near the middle
Vec2(0.12, 0.83) ; quite far from the left edge
Vec2(0.02, 1.61) ; kind of near the left side
Vec2(0.01, 0.66) ; near the left side
Vec2(0.17, 1.93) ; very near the far end
Vec2(0.43, 1.17) ; not very near the middle
Vec2(0.18, 0.25) ; quite far from the near edge
Vec2(0.90, 1.60) ; near the right edge
Vec2(0.96, 0.08) ; not quite far from the lower right corner
Vec2(0.05, 0.04) ; not very far from the lower left corner
Vec2(0.38, 0.41) ; quite far from the middle
Vec2(0.60, 0.97) ; not far from the middle
Vec2(0.41, 0.04) ; very near the near end
Vec2(0.76, 1.22) ; quite far from the right side
Vec2(0.10, 1.29) ; not far from the left side
Vec2(0.81, 0.74) ; not far from the right side
Vec2(0.19, 0.34) ; sort of near the left edge
Vec2(0.69, 0.37) ; not quite close to the near end
Vec2(0.05, 1.52) ; nearly at the left side
Vec2(0.24, 1.75) ; not really close to the left side
Vec2(0.64, 1.49) ; not far from the middle
Vec2(0.91, 1.69) ; not very far from the right side
Vec2(0.33, 0.67) ; not really near the middle
Vec2(0.40, 0.21) ; close to the near end
Vec2(0.61, 1.21) ; not quite near the left edge
Vec2(0.68, 0.67) ; not near the left side
Vec2(0.92, 0.58) ; not quite far from the right side
Vec2(0.03, 1.90) ; somewhat near the left side
Vec2(0.20, 1.22) ; not near the far end
Vec2(0.84, 0.90) ; at the middle
Vec2(0.35, 1.38) ; not far from the middle
Vec2(0.94, 0.18) ; at the right side
Vec2(0.72, 0.07) ; close to the right edge
Vec2(0.64, 0.54) ; really far from the right edge
Vec2(0.56, 1.14) ; far from the near end
Vec2(0.71, 1.21) ; not nearly at the left side
Vec2(0.75, 0.44) ; very far from the left side
Vec2(0.51, 1.44) ; not near the middle
Vec2(0.88, 1.31) ; quite far from the right side
Vec2(0.59, 0.78) ; somewhat near the center
Vec2(0.76, 0.51) ; not close to the near edge
Vec2(0.96, 0.66) ; not far from the right edge
Vec2(0.94, 0.69) ; not far from the right edge
Vec2(0.09, 1.76) ; near the far end
Vec2(0.13, 1.39) ; not far from the left side
Vec2(0.74, 1.96) ; sort of near the far end
Vec2(0.06, 1.74) ; near the left edge
Vec2(0.60, 1.16) ; sort of near the middle
Vec2(0.71, 0.96) ; not really far from the middle
Vec2(0.53, 0.14) ; at the middle
Vec2(0.64, 0.82) ; not close to the right side
Vec2(0.28, 1.17) ; kind of close to the left edge
Vec2(0.07, 0.09) ; not far from the lower left corner
Vec2(0.98, 1.27) ; close to the right side
Vec2(0.62, 0.52) ; not close to the near end
Vec2(0.89, 0.89) ; at the right edge
Vec2(0.22, 0.79) ; not close to the lower left corner
Vec2(0.65, 0.73) ; very far from the middle
Vec2(0.58, 0.73) ; not far from the middle
Vec2(0.32, 1.56) ; far from the lower left corner
Vec2(0.05, 0.58) ; sort of close to the left edge
Vec2(0.08, 0.67) ; not really far from the left side
Vec2(0.09, 0.64) ; quite far from the near edge
Vec2(0.10, 1.31) ; not quite far from the left side
Vec2(0.14, 1.73) ; not close to the upper left corner
Vec2(0.51, 0.65) ; very close to the middle
Vec2(0.68, 0.19) ; near the near end
Vec2(0.58, 0.34) ; not really far from the middle
Vec2(0.97, 1.59) ; really close to the right side
Vec2(0.86, 0.94) ; not at the right side
Vec2(0.44, 0.22) ; somewhat near the middle
Vec2(0.45, 0.88) ; kind of close to the middle
Vec2(0.07, 1.76) ; not quite far from the left side
Vec2(0.07, 1.21) ; sort of close to the left edge
Vec2(0.64, 1.23) ; close to the middle
Vec2(0.49, 1.47) ; close to the middle
Vec2(0.72, 1.54) ; kind of close to the middle
Vec2(0.21, 1.77) ; quite far from the upper right corner
Vec2(0.23, 0.28) ; somewhat near the middle
Vec2(0.00, 1.66) ; very near the left side
Vec2(0.38, 1.29) ; not at the middle
Vec2(0.87, 0.83) ; not close to the near end
Vec2(0.49, 0.85) ; quite close to the middle
Vec2(0.96, 0.15) ; sort of near the right side
Vec2(0.72, 1.98) ; not far from the far end
Vec2(0.86, 1.58) ; not far from the far end
Vec2(0.82, 1.39) ; not far from the far end
Vec2(0.20, 0.75) ; near the middle
Vec2(0.71, 1.18) ; not far from the right side
Vec2(0.45, 1.84) ; kind of near the middle
Vec2(0.74, 0.95) ; not far from the middle
Vec2(0.77, 0.62) ; very far from the lower right corner
Vec2(0.63, 0.73) ; not far from the middle
Vec2(0.15, 1.00) ; at the middle
Vec2(0.71, 0.74) ; nearly at the right edge
Vec2(0.42, 1.39) ; not really close to the left edge
Vec2(0.62, 0.78) ; quite far from the middle
Vec2(0.03, 0.46) ; not far from the left edge
Vec2(0.92, 0.66) ; near the right edge
Vec2(0.06, 0.99) ; at the middle
Vec2(0.58, 0.50) ; not far from the middle
Vec2(0.59, 1.67) ; not really far from the middle
Vec2(0.43, 1.11) ; not far from the left side
Vec2(0.41, 0.39) ; really far from the near end
Vec2(0.45, 1.11) ; near the center
Vec2(0.52, 0.64) ; not far from the middle
Vec2(0.62, 0.79) ; kind of near the right edge
Vec2(0.58, 0.64) ; really close to the middle
Vec2(0.54, 1.14) ; not far from the middle
Vec2(0.34, 1.84) ; quite far from the far edge
Vec2(0.81, 1.94) ; sort of close to the far end
Vec2(0.58, 0.15) ; not far from the lower left corner
Vec2(0.05, 1.62) ; somewhat near the left side
Vec2(0.52, 1.61) ; at the middle
Vec2(0.77, 1.43) ; close to the right side
Vec2(1.00, 0.06) ; not very far from the right side
Vec2(0.64, 0.95) ; near the middle
Vec2(0.11, 1.99) ; really close to the far end
Vec2(0.86, 1.82) ; quite far from the right edge
Vec2(0.97, 0.64) ; at the right side
Vec2(0.31, 1.55) ; not quite near the near edge
Vec2(0.51, 1.24) ; near the middle
Vec2(0.15, 1.75) ; not far from the middle
Vec2(0.58, 1.61) ; at the middle
Vec2(0.42, 1.56) ; sort of near the middle
Vec2(0.07, 1.93) ; sort of close to the upper left corner
Vec2(0.96, 0.30) ; not far from the right edge
Vec2(0.90, 0.53) ; near the right edge
Vec2(0.91, 1.76) ; somewhat close to the right edge
Vec2(0.21, 0.87) ; not far from the middle
Vec2(0.72, 1.50) ; not far from the center
Vec2(0.19, 0.26) ; kind of close to the left edge
Vec2(0.16, 1.50) ; not far from the left edge
Vec2(0.57, 1.76) ; kind of close to the middle
Vec2(0.57, 0.89) ; near the middle
Vec2(0.86, 1.31) ; not at the middle
Vec2(0.77, 1.49) ; quite far from the right edge
Vec2(0.69, 0.01) ; at the near edge
Vec2(0.03, 1.05) ; nearly at the left edge
Vec2(0.42, 0.58) ; somewhat far from the upper left corner
Vec2(0.75, 0.95) ; somewhat near the middle
Vec2(0.70, 1.82) ; close to the far edge
Vec2(0.23, 1.63) ; nearly at the middle
Vec2(1.00, 0.51) ; not far from the right edge
Vec2(0.55, 0.02) ; not far from the middle
Vec2(0.60, 1.81) ; not close to the right edge
Vec2(0.06, 0.43) ; not close to the near edge
Vec2(0.96, 1.09) ; nearly at the right side
Vec2(0.84, 0.10) ; not far from the near end
Vec2(0.58, 0.70) ; not close to the left edge
Vec2(0.86, 1.12) ; not at the center
Vec2(0.37, 0.79) ; quite far from the middle
Vec2(0.72, 0.24) ; not far from the middle
Vec2(0.76, 0.32) ; close to the right edge
Vec2(0.22, 1.44) ; not close to the near end
Vec2(0.77, 0.59) ; sort of close to the right side
Vec2(0.40, 1.08) ; not quite far from the middle
Vec2(0.41, 0.98) ; nearly at the middle
Vec2(0.25, 1.57) ; not far from the middle
Vec2(0.26, 0.51) ; not far from the middle
Vec2(0.98, 1.94) ; quite near the right side
Vec2(0.96, 0.86) ; not far from the right side
Vec2(0.49, 1.92) ; kind of close to the middle
Vec2(0.32, 1.42) ; not really close to the center
Vec2(0.67, 1.16) ; quite far from the center
Vec2(0.58, 1.99) ; quite near the far edge
Vec2(0.15, 0.21) ; somewhat close to the lower left corner
Vec2(0.51, 1.34) ; at the middle
Vec2(0.81, 0.60) ; not far from the left edge
Vec2(0.64, 1.47) ; not near the left edge
Vec2(0.35, 1.02) ; kind of near the middle
Vec2(0.34, 1.76) ; not far from the far end
Vec2(0.93, 1.82) ; nearly at the far end
Vec2(0.58, 0.59) ; really far from the near edge
Vec2(0.61, 1.53) ; near the middle
Vec2(0.44, 0.75) ; near the middle
Vec2(0.31, 1.59) ; not very close to the upper left corner
Vec2(0.90, 1.64) ; not far from the right edge
Vec2(0.22, 1.47) ; not far from the far edge
Vec2(0.40, 1.18) ; sort of near the middle
Vec2(0.94, 1.81) ; near the right side
Vec2(0.29, 1.14) ; not far from the middle
Vec2(0.12, 0.57) ; quite far from the left side
Vec2(0.00, 1.64) ; not really far from the left side
Vec2(0.80, 0.31) ; not really close to the left side
Vec2(0.64, 0.50) ; not near the near edge
Vec2(0.11, 0.12) ; not close to the right side
Vec2(0.81, 1.89) ; not at the right side
Vec2(0.98, 0.17) ; not far from the right side
Vec2(0.44, 0.84) ; at the middle
Vec2(0.73, 0.77) ; kind of near the right edge
Vec2(0.80, 0.25) ; quite far from the right edge
Vec2(0.89, 1.89) ; really near the right edge
Vec2(0.74, 1.87) ; at the far edge
Vec2(0.25, 0.01) ; kind of near the near end
Vec2(0.79, 1.48) ; not far from the middle
Vec2(0.32, 1.13) ; somewhat close to the middle
Vec2(0.82, 1.89) ; somewhat close to the upper right corner
Vec2(0.81, 0.76) ; not quite close to the right side
Vec2(0.31, 1.04) ; sort of close to the middle
Vec2(0.80, 0.59) ; quite far from the right side
Vec2(0.42, 1.96) ; not very far from the far edge
Vec2(0.55, 1.08) ; not quite close to the right side
Vec2(0.37, 0.08) ; kind of near the near end
Vec2(0.83, 1.55) ; really far from the right edge
Vec2(0.26, 0.95) ; not far from the right edge
Vec2(0.82, 1.57) ; not at the far edge
Vec2(0.32, 0.02) ; not really far from the near edge
Vec2(0.12, 0.24) ; really far from the upper right corner
Vec2(0.80, 1.08) ; sort of close to the right edge
Vec2(0.39, 1.69) ; very far from the center
Vec2(0.06, 0.47) ; somewhat near the left edge
Vec2(0.69, 0.08) ; not really far from the near edge
Vec2(0.31, 1.71) ; not at the far end
Vec2(0.14, 1.98) ; not far from the far edge
Vec2(0.15, 1.25) ; not nearly at the center
Vec2(0.63, 0.54) ; near the middle
Vec2(0.38, 1.05) ; sort of close to the middle
Vec2(0.65, 0.31) ; not far from the near edge
Vec2(0.34, 1.40) ; not far from the far end
Vec2(0.95, 1.00) ; at the middle
Vec2(0.65, 0.22) ; somewhat close to the near end
Vec2(0.69, 0.01) ; at the near edge
Vec2(0.36, 1.41) ; not far from the center
Vec2(0.62, 0.42) ; really far from the right edge
Vec2(0.74, 1.65) ; not very near the right edge
Vec2(0.28, 0.44) ; really far from the near edge
Vec2(0.83, 1.17) ; quite far from the middle
Vec2(0.72, 1.58) ; kind of close to the right edge
Vec2(0.14, 0.32) ; at the left edge
Vec2(0.03, 1.45) ; not far from the left side
Vec2(0.93, 0.54) ; close to the right side
Vec2(0.78, 0.79) ; not very near the near edge
Vec2(0.12, 1.79) ; really far from the center
Vec2(0.40, 0.47) ; not close to the left edge
Vec2(0.06, 1.31) ; nearly at the left edge
Vec2(0.33, 1.45) ; sort of near the middle
Vec2(0.26, 1.24) ; near the middle
Vec2(0.45, 1.12) ; really far from the center
Vec2(0.60, 1.51) ; not far from the center
Vec2(0.19, 0.61) ; sort of close to the middle
Vec2(0.26, 0.93) ; somewhat far from the far edge
Vec2(0.26, 0.07) ; at the near end
Vec2(0.34, 0.46) ; not nearly at the center
Vec2(0.76, 1.07) ; not far from the middle
Vec2(0.11, 0.35) ; not at the right edge
Vec2(0.98, 1.91) ; near the right side
Vec2(0.43, 0.85) ; not near the near edge
Vec2(0.37, 0.47) ; not far from the middle
Vec2(0.52, 1.01) ; at the middle
Vec2(0.40, 0.06) ; somewhat near the near edge
Vec2(0.30, 0.90) ; kind of close to the middle
Vec2(0.63, 0.53) ; very near the middle
Vec2(0.97, 0.01) ; somewhat near the near edge
Vec2(0.12, 0.88) ; not nearly at the center
Vec2(0.51, 0.01) ; at the near edge
Vec2(0.84, 0.59) ; not far from the middle
Vec2(0.89, 0.69) ; near the right edge
Vec2(0.86, 1.69) ; close to the far end
Vec2(0.34, 1.80) ; somewhat near the far end
Vec2(0.84, 1.10) ; not at the middle
Vec2(0.05, 1.06) ; not quite far from the left side
Vec2(0.72, 0.37) ; very far from the near edge
Vec2(0.16, 0.23) ; kind of far from the right edge
Vec2(0.94, 1.02) ; sort of close to the middle
Vec2(0.37, 1.67) ; sort of close to the middle
Vec2(0.32, 1.34) ; not far from the middle
Vec2(0.13, 0.52) ; quite far from the left edge
Vec2(0.60, 1.98) ; very near the far edge
Vec2(0.20, 1.10) ; not far from the center
Vec2(0.14, 1.26) ; very far from the middle
Vec2(0.33, 1.56) ; really far from the left side
Vec2(0.69, 0.41) ; not really close to the middle
Vec2(0.08, 0.47) ; somewhat near the left edge
Vec2(0.82, 0.52) ; quite far from the middle
Vec2(0.96, 0.35) ; not at the near end
Vec2(0.84, 1.21) ; sort of close to the right edge
Vec2(0.93, 1.40) ; not very far from the right side
Vec2(0.11, 0.44) ; kind of near the lower left corner
Vec2(0.95, 0.33) ; at the right side
Vec2(0.26, 0.30) ; very far from the middle
Vec2(0.31, 1.40) ; not quite near the left side
Vec2(0.09, 1.82) ; really far from the middle
Vec2(0.37, 1.53) ; not close to the far end
Vec2(0.65, 1.47) ; not really close to the right edge
Vec2(0.29, 0.21) ; nearly at the left side
Vec2(0.79, 0.46) ; quite far from the lower right corner
Vec2(0.71, 1.16) ; not far from the center
Vec2(0.62, 1.35) ; not far from the middle
Vec2(0.57, 0.67) ; quite far from the middle
Vec2(0.56, 0.35) ; not at the near edge
Vec2(0.38, 1.89) ; sort of near the far end
Vec2(0.83, 0.61) ; not very near the middle
Vec2(0.97, 0.40) ; somewhat near the right edge
Vec2(0.63, 1.24) ; not at the right side
Vec2(0.01, 0.64) ; not far from the left edge
Vec2(0.95, 1.37) ; not far from the right edge
Vec2(0.31, 1.42) ; not nearly at the left edge
Vec2(0.54, 1.95) ; near the middle
Vec2(0.34, 0.51) ; not at the near end
Vec2(0.18, 0.09) ; not far from the left side
Vec2(0.93, 0.20) ; very far from the near end
Vec2(0.53, 1.42) ; somewhat close to the middle
Vec2(0.81, 0.35) ; very far from the middle
Vec2(0.29, 1.81) ; not quite close to the far edge
Vec2(0.38, 1.91) ; sort of close to the far edge
Vec2(0.76, 1.82) ; really far from the far edge
Vec2(0.52, 1.08) ; sort of close to the middle
Vec2(0.89, 1.77) ; sort of near the right edge
Vec2(0.69, 0.72) ; really far from the right edge
Vec2(0.91, 0.07) ; close to the lower right corner
Vec2(0.05, 1.82) ; not far from the left edge
Vec2(0.02, 0.91) ; nearly at the left edge
Vec2(0.88, 0.56) ; very near the right side
Vec2(0.42, 1.72) ; not far from the right edge
Vec2(0.84, 1.26) ; not nearly at the center
Vec2(0.29, 0.23) ; not nearly at the upper right corner
Vec2(0.85, 0.71) ; nearly at the middle
Vec2(0.20, 0.01) ; nearly at the near end
Vec2(0.96, 0.14) ; at the near edge
Vec2(0.41, 0.99) ; sort of near the middle
Vec2(0.67, 1.41) ; kind of close to the middle
Vec2(0.39, 1.31) ; kind of near the middle
Vec2(0.32, 0.66) ; not really near the middle
Vec2(0.77, 0.39) ; not quite close to the middle
Vec2(0.07, 1.71) ; kind of close to the left edge
Vec2(0.39, 1.54) ; not far from the left side
Vec2(0.14, 1.94) ; not quite far from the far edge
Vec2(0.27, 0.44) ; not far from the middle
Vec2(0.47, 1.22) ; not quite far from the middle
Vec2(0.45, 1.77) ; near the middle
Vec2(0.84, 0.60) ; not far from the lower right corner
Vec2(0.64, 1.38) ; at the middle
Vec2(0.51, 0.17) ; close to the middle
Vec2(0.63, 1.64) ; near the middle
Vec2(0.83, 1.80) ; not at the middle
Vec2(0.42, 0.05) ; kind of close to the near end
Vec2(0.36, 0.25) ; not close to the left edge
Vec2(0.55, 1.32) ; really far from the middle
Vec2(0.47, 0.88) ; not far from the middle
Vec2(0.76, 1.17) ; not at the center
Vec2(0.71, 0.54) ; close to the middle
Vec2(0.40, 0.40) ; not close to the center
Vec2(0.66, 0.11) ; sort of close to the right side
Vec2(0.77, 1.87) ; not very near the middle
Vec2(0.14, 0.69) ; not far from the middle
Vec2(0.71, 1.46) ; not at the middle
Vec2(0.38, 0.54) ; not far from the right edge
Vec2(0.89, 0.13) ; not far from the right side
Vec2(0.04, 0.61) ; somewhat near the left side
Vec2(0.46, 0.31) ; not really far from the middle
Vec2(0.13, 0.33) ; very far from the lower left corner
Vec2(0.28, 0.58) ; not close to the right edge
Vec2(0.32, 1.81) ; not far from the left side
Vec2(0.96, 0.36) ; at the right edge
Vec2(0.23, 1.04) ; not at the upper left corner
Vec2(0.83, 1.84) ; not far from the left edge
Vec2(0.44, 0.69) ; not nearly at the left edge
Vec2(0.69, 1.37) ; very far from the right edge
Vec2(0.18, 0.07) ; not far from the near end
Vec2(0.46, 0.36) ; not very far from the middle
Vec2(0.75, 1.01) ; somewhat near the middle
Vec2(0.85, 1.67) ; somewhat near the right side
Vec2(0.15, 1.19) ; really far from the left side
Vec2(0.17, 1.71) ; not really close to the left side
Vec2(0.85, 0.66) ; not at the left side
Vec2(0.06, 0.14) ; not at the lower left corner
Vec2(0.22, 1.23) ; very far from the near edge
Vec2(0.35, 1.19) ; not far from the right edge
Vec2(0.94, 0.10) ; kind of near the right edge
Vec2(0.08, 0.55) ; somewhat near the left edge
Vec2(0.37, 0.37) ; very far from the near end
Vec2(0.27, 0.49) ; close to the left edge
Vec2(0.30, 0.25) ; really far from the near end
Vec2(0.36, 0.25) ; not far from the middle
Vec2(0.40, 0.51) ; not far from the near edge
Vec2(0.43, 0.46) ; not quite far from the middle
Vec2(0.01, 0.47) ; close to the left edge
Vec2(0.80, 1.44) ; far from the upper left corner
Vec2(0.63, 0.27) ; not far from the middle
Vec2(0.71, 1.97) ; kind of close to the far end
Vec2(0.11, 0.32) ; far from the lower right corner
Vec2(0.79, 0.40) ; not close to the near edge
Vec2(0.31, 1.71) ; not far from the left edge
Vec2(0.95, 1.60) ; somewhat close to the right side
Vec2(0.75, 1.51) ; quite far from the middle
